ICD-9-CM CODE,CCS LVL 1,'CCS LVL 1 LABEL',CCS LVL 2,'CCS LVL 2 LABEL',CCS LVL 3,'CCS LVL 3 LABEL',CCS LVL 4,'CCS LVL 4 LABEL'
9964,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99640,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99641,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99642,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99643,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99644,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99645,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99646,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99647,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99649,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99651,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99652,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99653,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99654,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99655,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99656,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99657,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
99659,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.1,Malfunction of device; implant; and graft
9966,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99660,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99661,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99662,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99663,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99664,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99665,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99666,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99667,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99668,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99669,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99931,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99932,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
99933,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.2,Infection and inflammation--internal prosthetic device; implant; and graft
62931,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
62932,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
9967,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99670,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99671,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99672,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99673,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99674,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99675,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99676,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99677,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99678,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
99679,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.3,Other complications of internal prosthetic device; implant; and graft
27950,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
27951,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
27952,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
27953,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99680,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99681,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99682,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99683,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99684,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99685,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99686,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99687,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99688,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99689,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99690,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99691,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99692,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99693,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99694,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99695,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99696,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99699,16,Injury and poisoning,16.10,Complications,16.10.1,Complication of device; implant or graft [237.],16.10.1.4,Complications of transplants and reattached limbs
99524,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
99831,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
99832,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
V1553,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
V1580,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
V1583,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
V9001,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
V9009,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],NA,NA
4294,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.1,Cardiac complications
45821,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.1,Cardiac complications
45829,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.1,Cardiac complications
9971,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.1,Cardiac complications
5187,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.2,Respiratory complications
9973,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.2,Respiratory complications
99731,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.2,Respiratory complications
99732,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.2,Respiratory complications
99739,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.2,Respiratory complications
53901,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
53909,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
53981,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
53989,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
5642,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
5643,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
5644,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
5696,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
56971,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
56979,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
5793,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
9974,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
99741,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
99749,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.3,Gastrointestinal complications
59681,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.4,Urinary complications
9975,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.4,Urinary complications
9981,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.5,Hemorrhage or hematoma complicating a procedure
99811,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.5,Hemorrhage or hematoma complicating a procedure
99812,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.5,Hemorrhage or hematoma complicating a procedure
99813,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.5,Hemorrhage or hematoma complicating a procedure
51901,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
53086,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
53641,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
99762,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
9985,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
99851,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
99859,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
9993,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.6,Postoperative infection
27661,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
27783,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
27788,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
2853,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
28741,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
3490,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
3491,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
34931,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
41511,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
4582,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
5121,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
5122,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
5190,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
51900,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
51902,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
51909,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
53087,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
53640,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
53642,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
53649,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
56962,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
78062,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
78063,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
78066,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9093,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9954,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99586,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9970,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99700,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99701,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99702,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99709,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9972,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99760,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99761,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99769,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99771,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99772,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99779,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9979,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99791,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99799,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9980,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99800,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99801,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99802,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99809,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9982,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9983,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99830,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99833,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9984,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9986,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9987,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9988,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99881,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99882,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99883,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99889,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9989,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9990,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9991,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9992,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99934,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99939,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9994,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99941,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99942,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99949,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9995,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99951,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99952,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99959,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9996,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99960,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99961,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99962,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99963,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99969,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9997,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99970,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99971,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99972,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99973,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99974,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99975,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99976,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99977,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99978,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99979,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
9998,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99980,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
99981,16,Injury and poisoning,16.10,Complications,16.10.2,Complications of surgical procedures or medical care [238.],16.10.2.7,Other complications of surgical and medical procedures
